gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1141861136	aae308f4-9f9c-4cdd-b4ef-c026f48be551	0fced39c-64c6-4da6-bf1b-05a2b69addf7	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456738		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:42.516Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861135	aae308f4-9f9c-4cdd-b4ef-c026f48be551	edb864ce-fbca-4e67-b5bc-5f921b33a30e	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456746		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:52.338Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861134	aae308f4-9f9c-4cdd-b4ef-c026f48be551	ca130de8-621b-4563-9d33-f476e83b08a1	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456750		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:45.277Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861133	aae308f4-9f9c-4cdd-b4ef-c026f48be551	634a190b-f05b-42f5-9d35-5fdd9a926082	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456730		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:47.935Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861132	aae308f4-9f9c-4cdd-b4ef-c026f48be551	c0ec9b50-c81e-4968-8e5d-0442014f3156	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	Unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.061033	-74.9493			337.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1413139		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:46.050Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861131	aae308f4-9f9c-4cdd-b4ef-c026f48be551	29a730b5-5082-4634-bc2b-8bc98f8d2027	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456742		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:46.463Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861130	aae308f4-9f9c-4cdd-b4ef-c026f48be551	0eb7b80e-f88d-41ed-b631-0193c24cffb2	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456731		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:48.425Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861128	aae308f4-9f9c-4cdd-b4ef-c026f48be551	380864ad-0a25-4cac-bab8-1ed8063f5e6f	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	Unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.061033	-74.9493			337.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1413143		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:42.483Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861127	aae308f4-9f9c-4cdd-b4ef-c026f48be551	13703143-a7e5-4435-bd3d-b40f603ac311	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456733		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:41.049Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861126	aae308f4-9f9c-4cdd-b4ef-c026f48be551	e63a26c0-69bd-4d3b-9f86-e1cf06eb0bdf	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	Unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.061033	-74.9493			337.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1413138		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:45.685Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861125	aae308f4-9f9c-4cdd-b4ef-c026f48be551	91ec1cbb-aecd-48d6-8de7-c6f5ec93b144	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	Unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.061033	-74.9493			337.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1413142		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:37.366Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861124	aae308f4-9f9c-4cdd-b4ef-c026f48be551	b9cd267c-439c-4282-b13e-a2736d5c7b94	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	Unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.061033	-74.9493			337.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1413145		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:53.063Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861123	aae308f4-9f9c-4cdd-b4ef-c026f48be551	baa49d1d-283d-44d9-8349-08b5d14ea6de	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456727		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:37.863Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861122	aae308f4-9f9c-4cdd-b4ef-c026f48be551	da33e8c3-baf6-424a-ad09-949b24be4ff2	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456761		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:40.825Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861121	aae308f4-9f9c-4cdd-b4ef-c026f48be551	01f860d3-8877-448b-a465-fe6f79d96fa5	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	Unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.061033	-74.9493			337.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1413136		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:46.236Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861120	aae308f4-9f9c-4cdd-b4ef-c026f48be551	1142b6e4-d3fa-4982-9621-708b12856ee5	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona			GENUS	Scaptotrigona Moure, 1942	Scaptotrigona		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	1345654		PRESERVED_SPECIMEN	KU	SEMC	1456735		Gonzalez, Victor	2015-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor			2026-01-16T06:02:38.499Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK
1141861119	aae308f4-9f9c-4cdd-b4ef-c026f48be551	32232498-b55a-42a1-adeb-41f81ea8e10d	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	Unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.061033	-74.9493			337.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1413135		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:42.276Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861118	aae308f4-9f9c-4cdd-b4ef-c026f48be551	45fb9c8b-4aa6-4c2e-915d-8617fa467dc3	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	Unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.061033	-74.9493			337.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1413132		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:35.934Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861117	aae308f4-9f9c-4cdd-b4ef-c026f48be551	071aeffa-abf9-4e6a-b770-6d09df96898e	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456741		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:46.373Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861116	aae308f4-9f9c-4cdd-b4ef-c026f48be551	32fbf637-449d-4125-b360-362a9e6a0627	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456739		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:48.129Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861115	aae308f4-9f9c-4cdd-b4ef-c026f48be551	e3ff5c4a-3040-4248-9758-0c76ae2f6b09	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456753		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:38.089Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861113	aae308f4-9f9c-4cdd-b4ef-c026f48be551	efeb5d6e-d75c-40c3-b30a-21e0660b2f9e	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456748		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:47.974Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861112	aae308f4-9f9c-4cdd-b4ef-c026f48be551	804c3e1a-a8b9-42c9-87ea-5c9b1eae87c6	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456732		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:50.151Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861111	aae308f4-9f9c-4cdd-b4ef-c026f48be551	b88964f2-8f59-41ee-8f1d-51790a569a9e	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	Unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.061033	-74.9493			337.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1413131		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:43.533Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861110	aae308f4-9f9c-4cdd-b4ef-c026f48be551	517106d2-a1f9-47b9-9b0d-0fc7ea5dfc4d	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456726		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:40.311Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861109	aae308f4-9f9c-4cdd-b4ef-c026f48be551	41a583fc-d166-4408-b97d-35f2794c6d99	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	Unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.061033	-74.9493			337.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1413141		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:39.536Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861105	aae308f4-9f9c-4cdd-b4ef-c026f48be551	a785db37-feab-4373-8e72-87a495521742	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	Unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.061033	-74.9493			337.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1413134		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:41.940Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861097	aae308f4-9f9c-4cdd-b4ef-c026f48be551	3c315966-2803-42bf-9bb3-a4b89da3b5ad	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456734		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:39.383Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861096	aae308f4-9f9c-4cdd-b4ef-c026f48be551	82f376a8-542d-4050-bc04-e707a859d645	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	Unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.061033	-74.9493			337.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1413133		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:45.431Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861093	aae308f4-9f9c-4cdd-b4ef-c026f48be551	69aa2ce6-664d-42f4-9845-227c8d504e52	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	Unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.061033	-74.9493			337.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1413137		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:43.255Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861092	aae308f4-9f9c-4cdd-b4ef-c026f48be551	3ec81b27-36e9-42bb-b147-581b1d01a85a	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	Unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.061033	-74.9493			337.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1413140		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:45.313Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861091	aae308f4-9f9c-4cdd-b4ef-c026f48be551	3b09d08b-d4bc-45b6-88fc-2c9c3d34a674	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456729		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:53.540Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861089	aae308f4-9f9c-4cdd-b4ef-c026f48be551	3d6c9b1a-05f5-4f16-b4b5-2b9c2c41f7b5	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	Unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.061033	-74.9493			337.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1413144		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:49.688Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1092763233	aae308f4-9f9c-4cdd-b4ef-c026f48be551	342222e1-fec2-4a58-bab2-0f36387cea91	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona tricolorata		SPECIES	Scaptotrigona tricolorata Camargo, 1988	Scaptotrigona tricolorata		CO	Macarena, mts	Meta [Mehta]	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862					575.0	75.0			1950-01-11	11	1	1950	1345660	1345660	PRESERVED_SPECIMEN	KU	SEMC	1370257		Camargo	1905-06-18T00:00:00	CC_BY_4_0		Richter, L			2026-01-16T06:02:43.912Z		RECORDED_DATE_INVALID
1092763201	aae308f4-9f9c-4cdd-b4ef-c026f48be551	908c6ed6-2409-47e6-8dc6-b66c5521d336	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona tricolorata		SPECIES	Scaptotrigona tricolorata Camargo, 1988	Scaptotrigona tricolorata		CO	Macarena, mts	Meta [Mehta]	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862					575.0	75.0			1950-01-11	11	1	1950	1345660	1345660	PRESERVED_SPECIMEN	KU	SEMC	1370258		Camargo	1905-06-18T00:00:00	CC_BY_4_0		Richter, L			2026-01-16T06:02:47.986Z		RECORDED_DATE_INVALID
1092762084	aae308f4-9f9c-4cdd-b4ef-c026f48be551	e2ae8aa8-9a9e-4bf3-b9ec-da42d61155fb	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona			GENUS	Scaptotrigona Moure, 1942	Scaptotrigona panamensis		CO	Choco Vereda de San Jose del Palmar		PRESENT		b554c320-0560-11d8-b851-b8a03c50a862					1100.0	0.0			1988-08-11	11	8	1988	1345654		PRESERVED_SPECIMEN	KU	SEMC	1369878		Pedro, Silvia		CC_BY_4_0		Sanchez, O			2026-01-16T06:02:50.496Z	StillImage	RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK
